regime,naive_cost,break_even_cost,review_cost,ours_cost,escalation_rate,beats_naive
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.6055825242718447,1.6926497700666814,0.4889731502357041,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.6310679611650485,1.5987632353438652,0.3928591924574708,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.6565533980582523,1.585708067266689,0.3687886862061898,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.6820388349514563,1.5951068080559239,0.3687886862061898,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.7075242718446602,1.6210252926650177,0.36862061897929904,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.733009708737864,1.6304197501875486,0.36862061897929904,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.7584951456310678,1.6563253849965278,0.3684525517524083,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.7839805825242718,1.6657155592523538,0.3684525517524083,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.8094660194174756,1.6916083442612186,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.8349514563106795,1.7009942352503398,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.8604368932038835,1.7103801262394611,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.8859223300970873,1.7197660172285822,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.9114077669902911,1.7291519082177031,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.9368932038834952,1.7385377992068243,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.962378640776699,1.7479236901959456,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,1.9878640776699028,1.757309581185067,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.0133495145631066,1.766695472174188,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.0388349514563107,1.7760813631633094,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.0643203883495147,1.7854672541524308,0.36828448452551754,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.0898058252427183,1.8442196295994127,0.36778028284484526,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.1152912621359223,1.8535926707884194,0.36778028284484526,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.140776699029126,1.8629657119774266,0.36778028284484526,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.16626213592233,1.8723387531664337,0.36778028284484526,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.191747572815534,1.8817117943554404,0.36778028284484526,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.2172330097087376,1.8910848355444472,0.36778028284484526,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.2427184466019416,1.863281231033735,0.3437097765935643,True
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.2682038834951457,1.9213173607117486,0.343205574912892,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.2936893203883493,1.9300641047325868,0.343205574912892,False
target_0.02_realistic,1.9148309079729455,2.2427184466019416,2.3191747572815533,1.9388108487534255,0.343205574912892,False
