regime,naive_cost,break_even_cost,review_cost,ours_cost,escalation_rate,beats_naive
native,0.225,0.8682692307692307,0.6057692307692307,0.1889423076923077,0.25,True
native,0.225,0.8682692307692307,0.6259615384615383,0.19399038461538456,0.25,True
native,0.225,0.8682692307692307,0.6461538461538461,0.1990384615384615,0.25,True
native,0.225,0.8682692307692307,0.6663461538461538,0.20408653846153846,0.25,True
native,0.225,0.8682692307692307,0.6865384615384614,0.20484374999999994,0.24375,True
native,0.225,0.8682692307692307,0.7067307692307692,0.20976562499999996,0.24375,True
native,0.225,0.8682692307692307,0.7269230769230768,0.21014423076923072,0.2375,True
native,0.225,0.8682692307692307,0.7471153846153845,0.21493990384615383,0.2375,True
native,0.225,0.8682692307692307,0.7673076923076922,0.21973557692307688,0.2375,True
native,0.225,0.8682692307692307,0.7874999999999999,0.21468749999999998,0.225,True
native,0.225,0.8682692307692307,0.8076923076923076,0.20913461538461536,0.2125,True
native,0.225,0.8682692307692307,0.8278846153846153,0.21342548076923076,0.2125,True
native,0.225,0.8682692307692307,0.848076923076923,0.2071153846153846,0.2,True
native,0.225,0.8682692307692307,0.8682692307692307,0.22447716346153843,0.19375,True
native,0.225,0.8682692307692307,0.8884615384615384,0.22838942307692306,0.19375,False
native,0.225,0.8682692307692307,0.908653846153846,0.23230168269230766,0.19375,False
native,0.225,0.8682692307692307,0.9288461538461538,0.2375480769230769,0.175,False
native,0.225,0.8682692307692307,0.9490384615384614,0.24108173076923073,0.175,False
native,0.225,0.8682692307692307,0.9692307692307691,0.23855769230769233,0.16875,False
native,0.225,0.8682692307692307,0.9894230769230768,0.24196514423076923,0.16875,False
native,0.225,0.8682692307692307,1.0096153846153846,0.2390625,0.1625,False
native,0.225,0.8682692307692307,1.0298076923076922,0.24234374999999994,0.1625,False
native,0.225,0.8682692307692307,1.0499999999999998,0.24562499999999998,0.1625,False
native,0.225,0.8682692307692307,1.0701923076923077,0.24221754807692308,0.15625,False
native,0.225,0.8682692307692307,1.0903846153846153,0.24537259615384616,0.15625,False
native,0.225,0.8682692307692307,1.110576923076923,0.2485276442307692,0.15625,False
native,0.225,0.8682692307692307,1.1307692307692307,0.2375480769230769,0.14375,False
native,0.225,0.8682692307692307,1.1509615384615384,0.2404507211538461,0.14375,False
native,0.225,0.8682692307692307,1.171153846153846,0.24335336538461538,0.14375,False
native,0.225,0.8682692307692307,1.1913461538461536,0.2462560096153846,0.14375,False
native,0.225,0.8682692307692307,1.2115384615384615,0.24915865384615382,0.14375,False
native,0.225,0.8682692307692307,1.231730769230769,0.25206129807692307,0.14375,False
native,0.225,0.8682692307692307,1.2519230769230767,0.25024038461538456,0.125,False
native,0.225,0.8682692307692307,1.2721153846153845,0.25276442307692304,0.125,False
native,0.225,0.8682692307692307,1.2923076923076922,0.2578846153846154,0.1125,False
native,0.225,0.8682692307692307,1.3124999999999998,0.26015625,0.1125,False
native,0.225,0.8682692307692307,1.3326923076923076,0.2624278846153846,0.1125,False
native,0.225,0.8682692307692307,1.3528846153846152,0.26469951923076923,0.1125,False
native,0.225,0.8682692307692307,1.3730769230769229,0.2669711538461538,0.1125,False
native,0.225,0.8682692307692307,1.3932692307692307,0.26053485576923074,0.10625,False
native,0.225,0.8682692307692307,1.4134615384615383,0.26268028846153846,0.10625,False
native,0.225,0.8682692307692307,1.433653846153846,0.26482572115384617,0.10625,False
native,0.225,0.8682692307692307,1.4538461538461536,0.26697115384615383,0.10625,False
native,0.225,0.8682692307692307,1.4740384615384614,0.2691165865384615,0.10625,False
native,0.225,0.8682692307692307,1.494230769230769,0.2712620192307692,0.10625,False
native,0.225,0.8682692307692307,1.5144230769230766,0.2732271634615384,0.09375,False
native,0.225,0.8682692307692307,1.5346153846153845,0.2751201923076923,0.09375,False
native,0.225,0.8682692307692307,1.5548076923076921,0.2763281249999999,0.08125,False
native,0.225,0.8682692307692307,1.5749999999999997,0.27796875,0.08125,False
native,0.225,0.8682692307692307,1.5951923076923076,0.27960937500000005,0.08125,False
native,0.225,0.8682692307692307,1.6153846153846152,0.28124999999999994,0.08125,False
native,0.225,0.8682692307692307,1.6355769230769228,0.28289062499999995,0.08125,False
native,0.225,0.8682692307692307,1.6557692307692307,0.3013341346153846,0.06875,False
native,0.225,0.8682692307692307,1.6759615384615383,0.3027223557692308,0.06875,False
native,0.225,0.8682692307692307,1.696153846153846,0.3041105769230769,0.06875,False
native,0.225,0.8682692307692307,1.7163461538461537,0.31352163461538457,0.0625,False
native,0.225,0.8682692307692307,1.7365384615384614,0.3147836538461538,0.0625,False
native,0.225,0.8682692307692307,1.756730769230769,0.30506610576923077,0.05625,False
native,0.225,0.8682692307692307,1.7769230769230768,0.30620192307692307,0.05625,False
native,0.225,0.8682692307692307,1.7971153846153844,0.30733774038461537,0.05625,False
native,0.225,0.8682692307692307,1.817307692307692,0.29711538461538456,0.05,False
native,0.225,0.8682692307692307,1.8374999999999997,0.298125,0.05,False
native,0.225,0.8682692307692307,1.8576923076923075,0.2991346153846154,0.05,False
native,0.225,0.8682692307692307,1.8778846153846152,0.3001442307692308,0.05,False
native,0.225,0.8682692307692307,1.8980769230769228,0.30115384615384616,0.05,False
native,0.225,0.8682692307692307,1.9182692307692306,0.3021634615384615,0.05,False
native,0.225,0.8682692307692307,1.9384615384615382,0.30317307692307693,0.05,False
native,0.225,0.8682692307692307,1.9586538461538459,0.3041826923076923,0.05,False
native,0.225,0.8682692307692307,1.9788461538461537,0.30519230769230765,0.05,False
native,0.225,0.8682692307692307,1.9990384615384613,0.30620192307692307,0.05,False
native,0.225,0.8682692307692307,2.019230769230769,0.2754807692307692,0.025,False
